plate,well,dye,sample,target
TYMS,O13,SYBR,1772,TYMS
TYMS,O14,SYBR,2116,TYMS
TYMS,O15,SYBR,1773,TYMS
TYMS,O16,SYBR,2118,TYMS
TYMS,O17,SYBR,1879,TYMS
TYMS,O18,SYBR,2119,TYMS
TYMS,O19,SYBR,1880,TYMS
TYMS,O20,SYBR,2121,TYMS
TYMS,O21,SYBR,1881,TYMS
TYMS,O22,SYBR,2122,TYMS
TYMS,O23,SYBR,1882,TYMS
TYMS,O24,SYBR,2159,TYMS
TYMS,P1,SYBR,1820,TYMS
TYMS,P2,SYBR,STD_1500,TYMS
TYMS,P3,SYBR,1821,TYMS
TYMS,P4,SYBR,STD_1500,TYMS
TYMS,P5,SYBR,1822,TYMS
TYMS,P6,SYBR,STD_1500,TYMS
TYMS,P7,SYBR,1823,TYMS
TYMS,P8,SYBR,STD_150,TYMS
TYMS,P9,SYBR,1824,TYMS
TYMS,P10,SYBR,STD_150,TYMS
TYMS,P11,SYBR,1825,TYMS
TYMS,P12,SYBR,STD_150,TYMS
TYMS,P13,SYBR,1826,TYMS
TYMS,P14,SYBR,STD_15,TYMS
TYMS,P15,SYBR,1827,TYMS
TYMS,P16,SYBR,STD_15,TYMS
TYMS,P17,SYBR,1828,TYMS
TYMS,P18,SYBR,STD_15,TYMS
TYMS,P19,SYBR,1829,TYMS
TYMS,P20,SYBR,water,NA
TYMS,P21,SYBR,1830,TYMS
TYMS,P22,SYBR,water,NA
TYMS,P23,SYBR,1831,TYMS
TYMS,P24,SYBR,water,NA
TNFRSF,A1,SYBR,1495,TNFRSF
TNFRSF,A2,SYBR,1832,TNFRSF
TNFRSF,A3,SYBR,1496,TNFRSF
TNFRSF,A4,SYBR,1834,TNFRSF
TNFRSF,A5,SYBR,1497,TNFRSF
TNFRSF,A6,SYBR,1835,TNFRSF
TNFRSF,A7,SYBR,1498,TNFRSF
TNFRSF,A8,SYBR,1836,TNFRSF
TNFRSF,A9,SYBR,1499,TNFRSF
TNFRSF,A10,SYBR,1837,TNFRSF
TNFRSF,A11,SYBR,1500,TNFRSF
TNFRSF,A12,SYBR,1839,TNFRSF
TNFRSF,A13,SYBR,1501,TNFRSF
TNFRSF,A14,SYBR,1840,TNFRSF
TNFRSF,A15,SYBR,1503,TNFRSF
TNFRSF,A16,SYBR,1841,TNFRSF
TNFRSF,A17,SYBR,1507,TNFRSF
TNFRSF,A18,SYBR,1842,TNFRSF
TNFRSF,A19,SYBR,1508,TNFRSF
TNFRSF,A20,SYBR,1844,TNFRSF
TNFRSF,A21,SYBR,1510,TNFRSF
TNFRSF,A22,SYBR,1846,TNFRSF
TNFRSF,A23,SYBR,1511,TNFRSF
TNFRSF,A24,SYBR,1848,TNFRSF
TNFRSF,B1,SYBR,1883,TNFRSF
TNFRSF,B2,SYBR,2160,TNFRSF
TNFRSF,B3,SYBR,1884,TNFRSF
TNFRSF,B4,SYBR,2161,TNFRSF
TNFRSF,B5,SYBR,1885,TNFRSF
TNFRSF,B6,SYBR,2162,TNFRSF
TNFRSF,B7,SYBR,1886,TNFRSF
TNFRSF,B8,SYBR,2163,TNFRSF
TNFRSF,B9,SYBR,1887,TNFRSF
TNFRSF,B10,SYBR,2164,TNFRSF
TNFRSF,B11,SYBR,1888,TNFRSF
TNFRSF,B12,SYBR,2165,TNFRSF
TNFRSF,B13,SYBR,1889,TNFRSF
TNFRSF,B14,SYBR,2166,TNFRSF
TNFRSF,B15,SYBR,1890,TNFRSF
TNFRSF,B16,SYBR,2167,TNFRSF
TNFRSF,B17,SYBR,1891,TNFRSF
TNFRSF,B18,SYBR,2168,TNFRSF
TNFRSF,B19,SYBR,1892,TNFRSF
TNFRSF,B20,SYBR,2169,TNFRSF
TNFRSF,B21,SYBR,1893,TNFRSF
TNFRSF,B22,SYBR,2170,TNFRSF
TNFRSF,B23,SYBR,1894,TNFRSF
TNFRSF,B24,SYBR,2171,TNFRSF
TNFRSF,C1,SYBR,1512,TNFRSF
TNFRSF,C2,SYBR,1849,TNFRSF
TNFRSF,C3,SYBR,1513,TNFRSF
TNFRSF,C4,SYBR,1850,TNFRSF
TNFRSF,C5,SYBR,1514,TNFRSF
TNFRSF,C6,SYBR,1852,TNFRSF
TNFRSF,C7,SYBR,1515,TNFRSF
TNFRSF,C8,SYBR,1853,TNFRSF
TNFRSF,C9,SYBR,1516,TNFRSF
TNFRSF,C10,SYBR,1854,TNFRSF
TNFRSF,C11,SYBR,1517,TNFRSF
TNFRSF,C12,SYBR,1855,TNFRSF
TNFRSF,C13,SYBR,1535,TNFRSF
TNFRSF,C14,SYBR,1856,TNFRSF
TNFRSF,C15,SYBR,1536,TNFRSF
TNFRSF,C16,SYBR,1857,TNFRSF
TNFRSF,C17,SYBR,1538,TNFRSF
TNFRSF,C18,SYBR,1858,TNFRSF
TNFRSF,C19,SYBR,1539,TNFRSF
TNFRSF,C20,SYBR,1859,TNFRSF
TNFRSF,C21,SYBR,1540,TNFRSF
TNFRSF,C22,SYBR,1860,TNFRSF
TNFRSF,C23,SYBR,1541,TNFRSF
TNFRSF,C24,SYBR,1861,TNFRSF
TNFRSF,D1,SYBR,1895,TNFRSF
TNFRSF,D2,SYBR,2172,TNFRSF
TNFRSF,D3,SYBR,1896,TNFRSF
TNFRSF,D4,SYBR,939,TNFRSF
TNFRSF,D5,SYBR,1897,TNFRSF
TNFRSF,D6,SYBR,1136,TNFRSF
TNFRSF,D7,SYBR,1898,TNFRSF
TNFRSF,D8,SYBR,1231,TNFRSF
TNFRSF,D9,SYBR,1899,TNFRSF
TNFRSF,D10,SYBR,1687,TNFRSF
TNFRSF,D11,SYBR,1901,TNFRSF
TNFRSF,D12,SYBR,2530,TNFRSF
TNFRSF,D13,SYBR,1902,TNFRSF
TNFRSF,D14,SYBR,2659,TNFRSF
TNFRSF,D15,SYBR,1905,TNFRSF
TNFRSF,D16,SYBR,2660,TNFRSF
TNFRSF,D17,SYBR,1906,TNFRSF
TNFRSF,D18,SYBR,2661,TNFRSF
TNFRSF,D19,SYBR,1907,TNFRSF
TNFRSF,D20,SYBR,2666,TNFRSF
TNFRSF,D21,SYBR,1908,TNFRSF
TNFRSF,D22,SYBR,2709,TNFRSF
TNFRSF,D23,SYBR,1909,TNFRSF
TNFRSF,D24,SYBR,2710,TNFRSF
TNFRSF,E1,SYBR,1542,TNFRSF
TNFRSF,E2,SYBR,1939,TNFRSF
TNFRSF,E3,SYBR,1693,TNFRSF
TNFRSF,E4,SYBR,1940,TNFRSF
TNFRSF,E5,SYBR,1694,TNFRSF
TNFRSF,E6,SYBR,1941,TNFRSF
TNFRSF,E7,SYBR,1695,TNFRSF
TNFRSF,E8,SYBR,1942,TNFRSF
TNFRSF,E9,SYBR,1696,TNFRSF
TNFRSF,E10,SYBR,1943,TNFRSF
TNFRSF,E11,SYBR,1697,TNFRSF
TNFRSF,E12,SYBR,1944,TNFRSF
TNFRSF,E13,SYBR,1698,TNFRSF
TNFRSF,E14,SYBR,1945,TNFRSF
TNFRSF,E15,SYBR,1699,TNFRSF
TNFRSF,E16,SYBR,1946,TNFRSF
TNFRSF,E17,SYBR,1700,TNFRSF
TNFRSF,E18,SYBR,1947,TNFRSF
TNFRSF,E19,SYBR,1701,TNFRSF
TNFRSF,E20,SYBR,1948,TNFRSF
TNFRSF,E21,SYBR,1702,TNFRSF
TNFRSF,E22,SYBR,1949,TNFRSF
TNFRSF,E23,SYBR,1686,TNFRSF
TNFRSF,E24,SYBR,1950,TNFRSF
TNFRSF,F1,SYBR,1910,TNFRSF
TNFRSF,F2,SYBR,2711,TNFRSF
TNFRSF,F3,SYBR,1912,TNFRSF
TNFRSF,F4,SYBR,2712,TNFRSF
TNFRSF,F5,SYBR,1914,TNFRSF
TNFRSF,F6,SYBR,2713,TNFRSF
TNFRSF,F7,SYBR,1915,TNFRSF
TNFRSF,F8,SYBR,2714,TNFRSF
TNFRSF,F9,SYBR,1916,TNFRSF
TNFRSF,F10,SYBR,2715,TNFRSF
TNFRSF,F11,SYBR,1917,TNFRSF
TNFRSF,F12,SYBR,2718,TNFRSF
TNFRSF,F13,SYBR,1918,TNFRSF
TNFRSF,F14,SYBR,2719,TNFRSF
TNFRSF,F15,SYBR,1919,TNFRSF
TNFRSF,F16,SYBR,2738,TNFRSF
TNFRSF,F17,SYBR,1920,TNFRSF
TNFRSF,F18,SYBR,2742,TNFRSF
TNFRSF,F19,SYBR,1921,TNFRSF
TNFRSF,F20,SYBR,2743,TNFRSF
TNFRSF,F21,SYBR,1922,TNFRSF
TNFRSF,F22,SYBR,2745,TNFRSF
TNFRSF,F23,SYBR,1924,TNFRSF
TNFRSF,F24,SYBR,2746,TNFRSF
TNFRSF,G1,SYBR,1677,TNFRSF
TNFRSF,G2,SYBR,1951,TNFRSF
TNFRSF,G3,SYBR,1672,TNFRSF
TNFRSF,G4,SYBR,1952,TNFRSF
TNFRSF,G5,SYBR,520,TNFRSF
TNFRSF,G6,SYBR,1953,TNFRSF
TNFRSF,G7,SYBR,1716,TNFRSF
TNFRSF,G8,SYBR,1954,TNFRSF
TNFRSF,G9,SYBR,1717,TNFRSF
TNFRSF,G10,SYBR,1955,TNFRSF
TNFRSF,G11,SYBR,1720,TNFRSF
TNFRSF,G12,SYBR,1956,TNFRSF
TNFRSF,G13,SYBR,1722,TNFRSF
TNFRSF,G14,SYBR,1957,TNFRSF
TNFRSF,G15,SYBR,827,TNFRSF
TNFRSF,G16,SYBR,1958,TNFRSF
TNFRSF,G17,SYBR,266,TNFRSF
TNFRSF,G18,SYBR,1959,TNFRSF
TNFRSF,G19,SYBR,127,TNFRSF
TNFRSF,G20,SYBR,1960,TNFRSF
TNFRSF,G21,SYBR,315,TNFRSF
TNFRSF,G22,SYBR,1961,TNFRSF
TNFRSF,G23,SYBR,126,TNFRSF
TNFRSF,G24,SYBR,1962,TNFRSF
TNFRSF,H1,SYBR,1928,TNFRSF
TNFRSF,H2,SYBR,2748,TNFRSF
TNFRSF,H3,SYBR,1929,TNFRSF
TNFRSF,H4,SYBR,2253,TNFRSF
TNFRSF,H5,SYBR,1931,TNFRSF
TNFRSF,H6,SYBR,2257,TNFRSF
TNFRSF,H7,SYBR,1932,TNFRSF
TNFRSF,H8,SYBR,2704,TNFRSF
TNFRSF,H9,SYBR,1933,TNFRSF
TNFRSF,H10,SYBR,2705,TNFRSF
TNFRSF,H11,SYBR,1934,TNFRSF
TNFRSF,H12,SYBR,2706,TNFRSF
TNFRSF,H13,SYBR,1935,TNFRSF
TNFRSF,H14,SYBR,2752,TNFRSF
TNFRSF,H15,SYBR,1936,TNFRSF
TNFRSF,H16,SYBR,2753,TNFRSF
TNFRSF,H17,SYBR,1937,TNFRSF
TNFRSF,H18,SYBR,2754,TNFRSF
TNFRSF,H19,SYBR,1938,TNFRSF
TNFRSF,H20,SYBR,2755,TNFRSF
TNFRSF,H21,SYBR,1774,TNFRSF
TNFRSF,H22,SYBR,2756,TNFRSF
TNFRSF,H23,SYBR,1775,TNFRSF
TNFRSF,H24,SYBR,2757,TNFRSF
TNFRSF,I1,SYBR,318,TNFRSF
TNFRSF,I2,SYBR,1963,TNFRSF
TNFRSF,I3,SYBR,130,TNFRSF
TNFRSF,I4,SYBR,1964,TNFRSF
TNFRSF,I5,SYBR,320,TNFRSF
TNFRSF,I6,SYBR,1965,TNFRSF
TNFRSF,I7,SYBR,321,TNFRSF
TNFRSF,I8,SYBR,1966,TNFRSF
TNFRSF,I9,SYBR,323,TNFRSF
TNFRSF,I10,SYBR,1967,TNFRSF
TNFRSF,I11,SYBR,267,TNFRSF
TNFRSF,I12,SYBR,1968,TNFRSF
TNFRSF,I13,SYBR,330,TNFRSF
TNFRSF,I14,SYBR,2067,TNFRSF
TNFRSF,I15,SYBR,332,TNFRSF
TNFRSF,I16,SYBR,2068,TNFRSF
TNFRSF,I17,SYBR,193,TNFRSF
TNFRSF,I18,SYBR,2069,TNFRSF
TNFRSF,I19,SYBR,334,TNFRSF
TNFRSF,I20,SYBR,2070,TNFRSF
TNFRSF,I21,SYBR,116,TNFRSF
TNFRSF,I22,SYBR,2071,TNFRSF
TNFRSF,I23,SYBR,338,TNFRSF
TNFRSF,I24,SYBR,2084,TNFRSF
TNFRSF,J1,SYBR,1776,TNFRSF
TNFRSF,J2,SYBR,2758,TNFRSF
TNFRSF,J3,SYBR,1777,TNFRSF
TNFRSF,J4,SYBR,2759,TNFRSF
TNFRSF,J5,SYBR,1779,TNFRSF
TNFRSF,J6,SYBR,2772,TNFRSF
TNFRSF,J7,SYBR,1780,TNFRSF
TNFRSF,J8,SYBR,2761,TNFRSF
TNFRSF,J9,SYBR,1781,TNFRSF
TNFRSF,J10,SYBR,2762,TNFRSF
TNFRSF,J11,SYBR,1784,TNFRSF
TNFRSF,J12,SYBR,2763,TNFRSF
TNFRSF,J13,SYBR,1785,TNFRSF
TNFRSF,J14,SYBR,2764,TNFRSF
TNFRSF,J15,SYBR,1786,TNFRSF
TNFRSF,J16,SYBR,2765,TNFRSF
TNFRSF,J17,SYBR,1787,TNFRSF
TNFRSF,J18,SYBR,2768,TNFRSF
TNFRSF,J19,SYBR,1788,TNFRSF
TNFRSF,J20,SYBR,2769,TNFRSF
TNFRSF,J21,SYBR,1789,TNFRSF
TNFRSF,J22,SYBR,2770,TNFRSF
TNFRSF,J23,SYBR,1790,TNFRSF
TNFRSF,J24,SYBR,2771,TNFRSF
TNFRSF,K1,SYBR,192,TNFRSF
TNFRSF,K2,SYBR,2085,TNFRSF
TNFRSF,K3,SYBR,772,TNFRSF
TNFRSF,K4,SYBR,2086,TNFRSF
TNFRSF,K5,SYBR,824,TNFRSF
TNFRSF,K6,SYBR,2087,TNFRSF
TNFRSF,K7,SYBR,346,TNFRSF
TNFRSF,K8,SYBR,2088,TNFRSF
TNFRSF,K9,SYBR,1178,TNFRSF
TNFRSF,K10,SYBR,2089,TNFRSF
TNFRSF,K11,SYBR,769,TNFRSF
TNFRSF,K12,SYBR,2090,TNFRSF
TNFRSF,K13,SYBR,764,TNFRSF
TNFRSF,K14,SYBR,2091,TNFRSF
TNFRSF,K15,SYBR,1179,TNFRSF
TNFRSF,K16,SYBR,2092,TNFRSF
TNFRSF,K17,SYBR,111,TNFRSF
TNFRSF,K18,SYBR,2093,TNFRSF
TNFRSF,K19,SYBR,194,TNFRSF
TNFRSF,K20,SYBR,2015,TNFRSF
TNFRSF,K21,SYBR,1751,TNFRSF
TNFRSF,K22,SYBR,2016,TNFRSF
TNFRSF,K23,SYBR,1752,TNFRSF
TNFRSF,K24,SYBR,2017,TNFRSF
TNFRSF,L1,SYBR,1791,TNFRSF
TNFRSF,L2,SYBR,2760,TNFRSF
TNFRSF,L3,SYBR,1792,TNFRSF
TNFRSF,L4,SYBR,2774,TNFRSF
TNFRSF,L5,SYBR,1793,TNFRSF
TNFRSF,L6,SYBR,2775,TNFRSF
TNFRSF,L7,SYBR,1794,TNFRSF
TNFRSF,L8,SYBR,2776,TNFRSF
TNFRSF,L9,SYBR,1795,TNFRSF
TNFRSF,L10,SYBR,2777,TNFRSF
TNFRSF,L11,SYBR,1796,TNFRSF
TNFRSF,L12,SYBR,2778,TNFRSF
TNFRSF,L13,SYBR,1797,TNFRSF
TNFRSF,L14,SYBR,2780,TNFRSF
TNFRSF,L15,SYBR,1798,TNFRSF
TNFRSF,L16,SYBR,2781,TNFRSF
TNFRSF,L17,SYBR,1799,TNFRSF
TNFRSF,L18,SYBR,2782,TNFRSF
TNFRSF,L19,SYBR,1800,TNFRSF
TNFRSF,L20,SYBR,2783,TNFRSF
TNFRSF,L21,SYBR,1801,TNFRSF
TNFRSF,L22,SYBR,2784,TNFRSF
TNFRSF,L23,SYBR,1802,TNFRSF
TNFRSF,L24,SYBR,2785,TNFRSF
TNFRSF,M1,SYBR,1753,TNFRSF
TNFRSF,M2,SYBR,2021,TNFRSF
TNFRSF,M3,SYBR,1754,TNFRSF
TNFRSF,M4,SYBR,2022,TNFRSF
TNFRSF,M5,SYBR,1755,TNFRSF
TNFRSF,M6,SYBR,2025,TNFRSF
TNFRSF,M7,SYBR,1756,TNFRSF
TNFRSF,M8,SYBR,2098,TNFRSF
TNFRSF,M9,SYBR,1757,TNFRSF
TNFRSF,M10,SYBR,2099,TNFRSF
TNFRSF,M11,SYBR,1758,TNFRSF
TNFRSF,M12,SYBR,2100,TNFRSF
TNFRSF,M13,SYBR,1759,TNFRSF
TNFRSF,M14,SYBR,2101,TNFRSF
TNFRSF,M15,SYBR,1760,TNFRSF
TNFRSF,M16,SYBR,2102,TNFRSF
TNFRSF,M17,SYBR,1761,TNFRSF
TNFRSF,M18,SYBR,2103,TNFRSF
TNFRSF,M19,SYBR,1762,TNFRSF
TNFRSF,M20,SYBR,2104,TNFRSF
TNFRSF,M21,SYBR,1763,TNFRSF
TNFRSF,M22,SYBR,2105,TNFRSF
TNFRSF,M23,SYBR,1764,TNFRSF
TNFRSF,M24,SYBR,2106,TNFRSF
TNFRSF,N1,SYBR,1803,TNFRSF
TNFRSF,N2,SYBR,2786,TNFRSF
TNFRSF,N3,SYBR,1804,TNFRSF
TNFRSF,N4,SYBR,2788,TNFRSF
TNFRSF,N5,SYBR,1805,TNFRSF
TNFRSF,N6,SYBR,2793,TNFRSF
TNFRSF,N7,SYBR,1806,TNFRSF
TNFRSF,N8,SYBR,2794,TNFRSF
TNFRSF,N9,SYBR,1810,TNFRSF
TNFRSF,N10,SYBR,2795,TNFRSF
TNFRSF,N11,SYBR,1811,TNFRSF
TNFRSF,N12,SYBR,2796,TNFRSF
TNFRSF,N13,SYBR,1812,TNFRSF
TNFRSF,N14,SYBR,STD_150000,TNFRSF
TNFRSF,N15,SYBR,1813,TNFRSF
TNFRSF,N16,SYBR,STD_150000,TNFRSF
TNFRSF,N17,SYBR,1815,TNFRSF
TNFRSF,N18,SYBR,STD_150000,TNFRSF
TNFRSF,N19,SYBR,1816,TNFRSF
TNFRSF,N20,SYBR,STD_15000,TNFRSF
TNFRSF,N21,SYBR,1818,TNFRSF
TNFRSF,N22,SYBR,STD_15000,TNFRSF
TNFRSF,N23,SYBR,1819,TNFRSF
TNFRSF,N24,SYBR,STD_15000,TNFRSF
TNFRSF,O1,SYBR,1765,TNFRSF
TNFRSF,O2,SYBR,2107,TNFRSF
TNFRSF,O3,SYBR,1766,TNFRSF
TNFRSF,O4,SYBR,2108,TNFRSF
TNFRSF,O5,SYBR,1767,TNFRSF
TNFRSF,O6,SYBR,2110,TNFRSF
TNFRSF,O7,SYBR,1769,TNFRSF
TNFRSF,O8,SYBR,2112,TNFRSF
TNFRSF,O9,SYBR,1770,TNFRSF
TNFRSF,O10,SYBR,2114,TNFRSF
TNFRSF,O11,SYBR,1771,TNFRSF
TNFRSF,O12,SYBR,2115,TNFRSF
TNFRSF,O13,SYBR,1772,TNFRSF
TNFRSF,O14,SYBR,2116,TNFRSF
TNFRSF,O15,SYBR,1773,TNFRSF
TNFRSF,O16,SYBR,2118,TNFRSF
TNFRSF,O17,SYBR,1879,TNFRSF
TNFRSF,O18,SYBR,2119,TNFRSF
TNFRSF,O19,SYBR,1880,TNFRSF
TNFRSF,O20,SYBR,2121,TNFRSF
TNFRSF,O21,SYBR,1881,TNFRSF
TNFRSF,O22,SYBR,2122,TNFRSF
TNFRSF,O23,SYBR,1882,TNFRSF
TNFRSF,O24,SYBR,2159,TNFRSF
TNFRSF,P1,SYBR,1820,TNFRSF
TNFRSF,P2,SYBR,STD_1500,TNFRSF
TNFRSF,P3,SYBR,1821,TNFRSF
TNFRSF,P4,SYBR,STD_1500,TNFRSF
TNFRSF,P5,SYBR,1822,TNFRSF
TNFRSF,P6,SYBR,STD_1500,TNFRSF
TNFRSF,P7,SYBR,1823,TNFRSF
TNFRSF,P8,SYBR,STD_150,TNFRSF
TNFRSF,P9,SYBR,1824,TNFRSF
TNFRSF,P10,SYBR,STD_150,TNFRSF
TNFRSF,P11,SYBR,1825,TNFRSF
TNFRSF,P12,SYBR,STD_150,TNFRSF
TNFRSF,P13,SYBR,1826,TNFRSF
TNFRSF,P14,SYBR,STD_15,TNFRSF
TNFRSF,P15,SYBR,1827,TNFRSF
TNFRSF,P16,SYBR,STD_15,TNFRSF
TNFRSF,P17,SYBR,1828,TNFRSF
TNFRSF,P18,SYBR,STD_15,TNFRSF
TNFRSF,P19,SYBR,1829,TNFRSF
TNFRSF,P20,SYBR,water,NA
TNFRSF,P21,SYBR,1830,TNFRSF
TNFRSF,P22,SYBR,water,NA
TNFRSF,P23,SYBR,1831,TNFRSF
TNFRSF,P24,SYBR,water,NA
SNAPC1,A1,SYBR,1495,SNAPC1
SNAPC1,A2,SYBR,1832,SNAPC1
SNAPC1,A3,SYBR,1496,SNAPC1
SNAPC1,A4,SYBR,1834,SNAPC1
SNAPC1,A5,SYBR,1497,SNAPC1
SNAPC1,A6,SYBR,1835,SNAPC1
SNAPC1,A7,SYBR,1498,SNAPC1
SNAPC1,A8,SYBR,1836,SNAPC1
SNAPC1,A9,SYBR,1499,SNAPC1
SNAPC1,A10,SYBR,1837,SNAPC1
SNAPC1,A11,SYBR,1500,SNAPC1
SNAPC1,A12,SYBR,1839,SNAPC1
SNAPC1,A13,SYBR,1501,SNAPC1
SNAPC1,A14,SYBR,1840,SNAPC1
SNAPC1,A15,SYBR,1503,SNAPC1
SNAPC1,A16,SYBR,1841,SNAPC1
SNAPC1,A17,SYBR,1507,SNAPC1
SNAPC1,A18,SYBR,1842,SNAPC1
SNAPC1,A19,SYBR,1508,SNAPC1
SNAPC1,A20,SYBR,1844,SNAPC1
SNAPC1,A21,SYBR,1510,SNAPC1
SNAPC1,A22,SYBR,1846,SNAPC1
SNAPC1,A23,SYBR,1511,SNAPC1
SNAPC1,A24,SYBR,1848,SNAPC1
SNAPC1,B1,SYBR,1883,SNAPC1
SNAPC1,B2,SYBR,2160,SNAPC1
SNAPC1,B3,SYBR,1884,SNAPC1
SNAPC1,B4,SYBR,2161,SNAPC1
SNAPC1,B5,SYBR,1885,SNAPC1
SNAPC1,B6,SYBR,2162,SNAPC1
SNAPC1,B7,SYBR,1886,SNAPC1
SNAPC1,B8,SYBR,2163,SNAPC1
SNAPC1,B9,SYBR,1887,SNAPC1
SNAPC1,B10,SYBR,2164,SNAPC1
SNAPC1,B11,SYBR,1888,SNAPC1
SNAPC1,B12,SYBR,2165,SNAPC1
SNAPC1,B13,SYBR,1889,SNAPC1
SNAPC1,B14,SYBR,2166,SNAPC1
SNAPC1,B15,SYBR,1890,SNAPC1
SNAPC1,B16,SYBR,2167,SNAPC1
SNAPC1,B17,SYBR,1891,SNAPC1
SNAPC1,B18,SYBR,2168,SNAPC1
SNAPC1,B19,SYBR,1892,SNAPC1
SNAPC1,B20,SYBR,2169,SNAPC1
SNAPC1,B21,SYBR,1893,SNAPC1
SNAPC1,B22,SYBR,2170,SNAPC1
SNAPC1,B23,SYBR,1894,SNAPC1
SNAPC1,B24,SYBR,2171,SNAPC1
SNAPC1,C1,SYBR,1512,SNAPC1
SNAPC1,C2,SYBR,1849,SNAPC1
SNAPC1,C3,SYBR,1513,SNAPC1
SNAPC1,C4,SYBR,1850,SNAPC1
SNAPC1,C5,SYBR,1514,SNAPC1
SNAPC1,C6,SYBR,1852,SNAPC1
SNAPC1,C7,SYBR,1515,SNAPC1
SNAPC1,C8,SYBR,1853,SNAPC1
SNAPC1,C9,SYBR,1516,SNAPC1
SNAPC1,C10,SYBR,1854,SNAPC1
SNAPC1,C11,SYBR,1517,SNAPC1
SNAPC1,C12,SYBR,1855,SNAPC1
SNAPC1,C13,SYBR,1535,SNAPC1
SNAPC1,C14,SYBR,1856,SNAPC1
SNAPC1,C15,SYBR,1536,SNAPC1
SNAPC1,C16,SYBR,1857,SNAPC1
SNAPC1,C17,SYBR,1538,SNAPC1
SNAPC1,C18,SYBR,1858,SNAPC1
SNAPC1,C19,SYBR,1539,SNAPC1
SNAPC1,C20,SYBR,1859,SNAPC1
SNAPC1,C21,SYBR,1540,SNAPC1
SNAPC1,C22,SYBR,1860,SNAPC1
SNAPC1,C23,SYBR,1541,SNAPC1
SNAPC1,C24,SYBR,1861,SNAPC1
SNAPC1,D1,SYBR,1895,SNAPC1
SNAPC1,D2,SYBR,2172,SNAPC1
SNAPC1,D3,SYBR,1896,SNAPC1
SNAPC1,D4,SYBR,939,SNAPC1
SNAPC1,D5,SYBR,1897,SNAPC1
SNAPC1,D6,SYBR,1136,SNAPC1
SNAPC1,D7,SYBR,1898,SNAPC1
SNAPC1,D8,SYBR,1231,SNAPC1
SNAPC1,D9,SYBR,1899,SNAPC1
SNAPC1,D10,SYBR,1687,SNAPC1
SNAPC1,D11,SYBR,1901,SNAPC1
SNAPC1,D12,SYBR,2530,SNAPC1
SNAPC1,D13,SYBR,1902,SNAPC1
SNAPC1,D14,SYBR,2659,SNAPC1
SNAPC1,D15,SYBR,1905,SNAPC1
SNAPC1,D16,SYBR,2660,SNAPC1
SNAPC1,D17,SYBR,1906,SNAPC1
SNAPC1,D18,SYBR,2661,SNAPC1
SNAPC1,D19,SYBR,1907,SNAPC1
SNAPC1,D20,SYBR,2666,SNAPC1
SNAPC1,D21,SYBR,1908,SNAPC1
SNAPC1,D22,SYBR,2709,SNAPC1
SNAPC1,D23,SYBR,1909,SNAPC1
SNAPC1,D24,SYBR,2710,SNAPC1
SNAPC1,E1,SYBR,1542,SNAPC1
SNAPC1,E2,SYBR,1939,SNAPC1
SNAPC1,E3,SYBR,1693,SNAPC1
SNAPC1,E4,SYBR,1940,SNAPC1
SNAPC1,E5,SYBR,1694,SNAPC1
SNAPC1,E6,SYBR,1941,SNAPC1
SNAPC1,E7,SYBR,1695,SNAPC1
SNAPC1,E8,SYBR,1942,SNAPC1
SNAPC1,E9,SYBR,1696,SNAPC1
SNAPC1,E10,SYBR,1943,SNAPC1
SNAPC1,E11,SYBR,1697,SNAPC1
SNAPC1,E12,SYBR,1944,SNAPC1
SNAPC1,E13,SYBR,1698,SNAPC1
SNAPC1,E14,SYBR,1945,SNAPC1
SNAPC1,E15,SYBR,1699,SNAPC1
SNAPC1,E16,SYBR,1946,SNAPC1
SNAPC1,E17,SYBR,1700,SNAPC1
SNAPC1,E18,SYBR,1947,SNAPC1
SNAPC1,E19,SYBR,1701,SNAPC1
SNAPC1,E20,SYBR,1948,SNAPC1
SNAPC1,E21,SYBR,1702,SNAPC1
SNAPC1,E22,SYBR,1949,SNAPC1
SNAPC1,E23,SYBR,1686,SNAPC1
SNAPC1,E24,SYBR,1950,SNAPC1
SNAPC1,F1,SYBR,1910,SNAPC1
SNAPC1,F2,SYBR,2711,SNAPC1
SNAPC1,F3,SYBR,1912,SNAPC1
SNAPC1,F4,SYBR,2712,SNAPC1
SNAPC1,F5,SYBR,1914,SNAPC1
SNAPC1,F6,SYBR,2713,SNAPC1
SNAPC1,F7,SYBR,1915,SNAPC1
SNAPC1,F8,SYBR,2714,SNAPC1
SNAPC1,F9,SYBR,1916,SNAPC1
SNAPC1,F10,SYBR,2715,SNAPC1
SNAPC1,F11,SYBR,1917,SNAPC1
SNAPC1,F12,SYBR,2718,SNAPC1
SNAPC1,F13,SYBR,1918,SNAPC1
SNAPC1,F14,SYBR,2719,SNAPC1
SNAPC1,F15,SYBR,1919,SNAPC1
SNAPC1,F16,SYBR,2738,SNAPC1
SNAPC1,F17,SYBR,1920,SNAPC1
SNAPC1,F18,SYBR,2742,SNAPC1
SNAPC1,F19,SYBR,1921,SNAPC1
SNAPC1,F20,SYBR,2743,SNAPC1
SNAPC1,F21,SYBR,1922,SNAPC1
SNAPC1,F22,SYBR,2745,SNAPC1
SNAPC1,F23,SYBR,1924,SNAPC1
SNAPC1,F24,SYBR,2746,SNAPC1
